id,speaker,cosine
119372,珊瑚,0.89605856
119373,旅行者,0.95260483
119374,珊瑚,0.8565208
119375,珊瑚,0.88133186
119376,旅行者,0.36403775
119377,珊瑚,0.791093
119378,珊瑚,0.9625728
119379,旅行者,0.66860914
119380,珊瑚,0.93426174
119381,珊瑚,0.7402053
119382,珊瑚,0.8932565
119383,旅行者,0.57650495
119384,珊瑚,0.46226823
119385,珊瑚,0.20457435
119386,珊瑚,0.98374015
119387,龙二,0.6051882
119388,旅行者,0.63477874
119389,龙二,0.85110456
119390,龙二,0.450225
119391,旅行者,0.86302483
119392,龙二,0.09758829
119393,龙二,0.6222851
119394,旅行者,0.87756723
119395,龙二,0.8041789
119396,旅行者,0.8735102
119397,龙二,0.7203222
119398,龙二,0.9386118
119399,龙二,0.32068625
119400,旅行者,0.12775654
119401,龙二,0.7533293
119402,龙二,0.8537352
119403,旅行者,0.89982307
119404,龙二,0.7666615
119405,龙二,0.7103881
119406,龙二,0.8938828
119407,旅行者,0.84830713
119408,龙二,0.5551392
119409,龙二,0.85065717
119410,旅行者,0.83944124
119411,旅行者,0.9999999
119412,天野,0.81771505
119413,旅行者,0.8819841
119414,天野,0.9439714
119415,天野,0.37272036
119416,天野,0.7410144
119417,旅行者,0.7474398
119418,天野,0.57856274
119419,天野,0.4005225
119420,天野,0.9038751
119421,天野,0.8255039
119422,安藤,0.9144577
119423,天野,0.886065
119424,天野,0.73034865
119425,安藤,0.9999998
119426,天野,0.9736368
119427,天野,0.75079125
119428,大和田,0.9606741
119429,大和田,0.96484756
119430,旅行者,0.99999994
119431,大和田,0.9050078
119432,大和田,0.87564534
119433,上杉,0.8540781
119434,大和田,0.9564739
119435,上杉,0.91078985
119436,大和田,0.724112
119437,大和田,0.8960827
119438,大和田,0.97933125
119439,大和田,0.9514428
119440,大和田,0.39042634
119441,大和田,0.9078026
119442,旅行者,0.9720486
119443,大和田,0.9053227
119444,大和田,0.6021919
119445,大和田,0.98428404
119446,大和田,0.7802968
119447,大和田,0.91652966
119448,大和田,0.9538767
119449,大和田,0.8536374
119450,旅行者,1.0000001
119451,大和田,0.89812887
119452,大和田,0.9680878
119453,大和田,0.7315274
119454,大和田,0.64866173
119455,旅行者,0.9267587
119456,大和田,0.99999994
119457,旅行者,0.9999999
119458,大和田,0.881086
119459,大和田,0.9885854
119460,大和田,0.79526573
119461,旅行者,0.9296174
119462,大和田,0.98587716
119463,大和田,0.7488166
119464,大和田,0.9358028
119465,大和田,0.95006895
119466,大和田,0.99015945
119467,旅行者,0.9532247
119468,大和田,0.9024105
119469,龙二,0.9846205
119470,旅行者,0.9364361
119471,龙二,0.97574264
119472,龙二,0.93825644
119473,旅行者,0.8882977
119474,龙二,1.0
119475,龙二,0.870199
119476,龙二,0.64912355
119477,龙二,0.98096824
119478,旅行者,0.9592134
119479,龙二,0.7456461
119480,龙二,0.7605617
119481,龙二,0.90724766
119482,旅行者,0.9615141
119483,龙二,0.6699275
119484,龙二,0.7754601
119485,旅行者,0.9112076
119486,龙二,0.9413277
119487,龙二,0.9317346
119488,旅行者,0.49522313
119489,龙二,0.91436696
119490,旅行者,0.88763535
119491,龙二,0.98405266
119492,龙二,0.7309283
119493,龙二,0.62114584
119494,旅行者,0.87947446
119495,龙二,0.9366821
119496,旭东,0.9755595
119497,龟井宗久,0.6511375
119498,旅行者,0.8518709
119499,旭东,0.77921015
119500,旭东,0.9174484
119501,旭东,0.9439858
119502,旭东,0.81338584
119503,龟井宗久,0.7676906
119504,旅行者,0.8836822
119505,旭东,0.88567305
119506,旭东,0.5976819
119507,旭东,0.8904488
119508,旭东,0.93666995
119509,旅行者,1.0
119510,旭东,0.9549734
119511,旭东,0.7681665
119512,旭东,0.8283108
119513,旅行者,0.9216049
119514,旭东,0.9667094
119515,龟井宗久,0.5746988
119516,旅行者,0.99999976
119517,龟井宗久,0.9197788
119518,旭东,0.98532677
119519,旅行者,1.0000001
119520,龟井宗久,0.9156345
119521,龟井宗久,0.7580288
119522,旅行者,0.8466528
119523,旭东,0.88694847
119524,旭东,0.8929391
119525,旭东,0.9064442
119526,旭东,1.0000002
119527,旭东,0.96669364
119528,龟井宗久,0.83584845
119529,龟井宗久,0.5979835
119530,龟井宗久,0.74179935
119531,龟井宗久,0.7575147
119532,龟井宗久,0.9602722
119533,旅行者,0.9999999
119534,旭东,0.8478272
119535,旭东,0.98670083
119536,旭东,0.93094695
119537,旅行者,0.760139
119538,龟井宗久,0.9965197
119539,龟井宗久,0.9653877
119540,旭东,0.9999999
119541,旅行者,0.9999999
119542,龟井宗久,0.9596784
119543,旭东,1.0
119544,旭东,0.9774646
119545,旅行者,1.0
119546,旭东,1.0000002
119547,龟井宗久,0.9068362
119548,旭东,1.0
119549,龟井宗久,0.99129206
119550,旅行者,0.9170705
119551,龟井宗久,0.96135724
119552,旭东,0.90552586
119553,旭东,0.2856326
119554,龟井宗久,0.87174463
119555,龟井宗久,0.6611978
119556,旭东,0.6817276
119557,旭东,0.8284906
119558,旅行者,0.76882815
119559,旭东,0.9864247
119560,旭东,0.92291415
119561,旭东,0.71603036
119562,旅行者,1.0000001
119563,旭东,0.882162
119564,龟井宗久,0.6869431
119565,龟井宗久,0.75912046
119566,龟井宗久,0.9483668
119567,旭东,0.9999999
119568,旅行者,0.9999999
119569,龟井宗久,0.9572979
119570,龟井宗久,0.9391078
119571,旭东,0.995627
119572,旭东,0.97695607
119573,旅行者,0.92606914
119574,龟井宗久,1.0
119575,旭东,0.9553161
119576,旭东,0.9263542
119577,龟井宗久,0.6961769
119578,旭东,0.775893
119579,旭东,0.27279624
119580,旭东,0.9365437
119581,龟井宗久,0.90925914
119582,龟井宗久,0.9193189
119583,旅行者,1.0
119584,龟井宗久,0.9999998
119585,旅行者,0.67891806
119586,龟井宗久,0.27217847
119587,龟井宗久,0.74452364
119588,龟井宗久,0.44530028
119589,龟井宗久,0.98244154
119590,芭尔瓦涅,0.7435778
119591,旅行者,0.8904316
119592,芭尔瓦涅,0.99599195
119593,旅行者,0.5857376
119594,芭尔瓦涅,0.99376655
119595,芭尔瓦涅,0.6210881
119596,芭尔瓦涅,0.96279585
119597,旅行者,0.6739496
119598,芭尔瓦涅,0.61205363
119599,芭尔瓦涅,0.83396626
119600,芭尔瓦涅,0.4564287
119601,芭尔瓦涅,0.9354487
119602,旅行者,0.7608397
119603,芭尔瓦涅,0.9156661
119604,芭尔瓦涅,0.92732805
119605,芭尔瓦涅,0.6960614
119606,芭尔瓦涅,0.88534534
119607,旅行者,1.0
119608,芭尔瓦涅,0.9816533
119609,旅行者,0.87282777
119610,旅行者,0.87601686
119611,芭尔瓦涅,0.98170626
119612,芭尔瓦涅,0.6662756
119613,芭尔瓦涅,0.7564987
119614,芭尔瓦涅,0.9714922
119615,旅行者,0.80889595
119616,芭尔瓦涅,0.6372924
119617,芭尔瓦涅,0.65196425
119618,芭尔瓦涅,0.8362424
119619,芭尔瓦涅,0.91314596
119620,旅行者,0.99999994
119621,芭尔瓦涅,0.98537564
119622,芭尔瓦涅,0.81124777
119623,芭尔瓦涅,0.9979364
119624,芭尔瓦涅,0.9999999
119625,芭尔瓦涅,0.40871835
119626,芭尔瓦涅,0.9918691
119628,芭尔瓦涅,0.91410196
119630,芭尔瓦涅,0.91410196
119631,旅行者,1.0000001
119633,芭尔瓦涅,0.8484632
119634,芭尔瓦涅,0.72039735
119635,芭尔瓦涅,0.11276002
119636,芭尔瓦涅,0.98699963
119637,旅行者,1.0000001
119638,芭尔瓦涅,0.9142902
119640,芭尔瓦涅,0.9142902
119641,旅行者,0.99999964
119642,旅行者,1.0000001
119643,芭尔瓦涅,0.88900274
119644,芭尔瓦涅,0.7643508
119645,芭尔瓦涅,0.6972545
119646,芭尔瓦涅,0.8131659
119647,芭尔瓦涅,0.9937598
119649,芭尔瓦涅,0.9142902
119653,芭尔瓦涅,0.9142902
119654,芭尔瓦涅,0.9315828
119655,芭尔瓦涅,0.47608536
119656,芭尔瓦涅,0.9084872
119657,芭尔瓦涅,0.9927404
119659,芭尔瓦涅,0.9142902
119661,芭尔瓦涅,0.9142902
119664,芭尔瓦涅,0.85577106
119665,芭尔瓦涅,0.6268805
119666,芭尔瓦涅,0.71033764
119667,芭尔瓦涅,0.9888792
119669,芭尔瓦涅,0.9142902
119671,芭尔瓦涅,0.9142902
119674,芭尔瓦涅,0.8664455
119675,旅行者,0.6787173
119676,芭尔瓦涅,0.77618414
119677,芭尔瓦涅,0.707723
119678,芭尔瓦涅,0.8362097
119679,芭尔瓦涅,0.80334735
119680,芭尔瓦涅,0.92980677
119681,旅行者,0.6787173
119682,芭尔瓦涅,0.77618414
119683,芭尔瓦涅,0.707723
119684,芭尔瓦涅,0.8362097
119685,汤雯,0.93536186
119686,旅行者,0.7024994
119687,汤雯,0.968966
119688,旅行者,0.9462546
119689,汤雯,0.9421019
119690,汤雯,0.98756796
119691,汤雯,0.9655285
119692,汤雯,0.9189844
119693,汤雯,0.550211
119694,汤雯,0.98719454
119695,汤雯,0.8623121
119696,旅行者,0.5417678
119697,汤雯,0.8061898
119698,汤雯,0.77924204
119699,汤雯,0.8619344
119700,汤雯,0.88439596
119701,汤雯,0.92631876
119702,汤雯,0.58449394
119703,旅行者,0.7568999
119704,汤雯,0.98807514
119705,汤雯,0.92185277
119706,汤雯,0.9739977
119707,汤雯,0.91916764
119708,旅行者,0.9372281
119709,汤雯,0.72278357
119710,汤雯,0.8583267
119711,旅行者,0.85692394
119712,旅行者,0.7246179
119713,派蒙,0.94914216
119714,派蒙,0.62154335
119715,汤雯,0.98547643
119716,汤雯,0.9333648
119717,汤雯,0.8905083
119718,汤雯,0.8730536
119719,旅行者,0.7024994
119720,汤雯,0.9760363
119721,旅行者,0.9743604
119722,汤雯,0.9418688
119723,汤雯,0.99011904
119724,汤雯,0.9899055
119725,汤雯,0.8172469
119726,汤雯,0.55015826
119727,汤雯,0.98530805
119728,汤雯,0.96971095
119729,旅行者,0.6821798
119730,汤雯,0.88973904
119731,汤雯,0.7863311
119732,汤雯,0.969751
119733,汤雯,0.963521
119734,汤雯,0.9710138
119735,汤雯,0.93090475
119736,旅行者,0.82513225
119737,汤雯,0.9565836
119738,汤雯,0.96804625
119739,汤雯,0.99348104
119740,汤雯,0.9084927
119741,旅行者,0.94048166
119742,汤雯,0.9961366
119743,汤雯,0.9785992
119744,汤雯,0.9498788
119745,汤雯,0.98862547
119746,汤雯,0.90893716
119747,汤雯,0.9370868
119748,汤雯,0.9702028
119749,汤雯,0.98685443
119750,汤雯,0.9833606
119751,汤雯,0.9831025
119752,派蒙,0.7835237
119753,派蒙,0.9810636
119754,派蒙,1.0
119755,派蒙,1.0000002
119756,派蒙,0.91425526
119757,旅行者,0.8851898
119758,派蒙,0.77743566
119759,旅行者,0.98984647
119760,派蒙,0.97649896
119761,旅行者,0.9835779
119762,派蒙,0.94055694
119763,旅行者,0.9777182
119764,派蒙,0.9897153
119765,旅行者,0.8288412
119766,派蒙,0.99607545
119767,汤雯,0.91094553
119768,旅行者,0.9999999
119769,汤雯,0.9440354
119770,汤雯,0.9049087
119771,汤雯,0.9278196
119772,汤雯,0.9756606
119773,汤雯,0.9413451
119774,汤雯,0.88639003
119775,汤雯,0.6785916
119776,汤雯,0.97706306
119777,旅行者,0.9201062
119778,汤雯,0.9828122
119779,派蒙,0.8854799
119780,派蒙,0.9333491
119781,汤雯,0.97790456
119782,汤雯,0.99871236
119783,李晓,0.9999997
119784,李晓,0.7678628
119785,李晓,0.87669086
119786,李晓,0.84789157
119787,李晓,0.9945487
119788,李晓,0.9522184
119789,李晓,0.90749896
119790,秋月,0.9890001
119791,秋月,0.43369883
119792,秋月,0.34092245
119793,秋月,0.8746187
119794,秋月,0.95850223
119795,秋月,0.8654451
119796,秋月,0.98895407
119797,派蒙,0.9205106
119798,派蒙,0.11651666
119799,旅行者,0.6861577
119800,派蒙,0.84731156
119801,派蒙,0.61967003
119802,派蒙,0.88118196
119803,派蒙,0.81905204
119804,旅行者,0.95686376
119805,派蒙,0.47146413
119806,旅行者,0.9857955
119807,派蒙,0.8999302
119808,旅行者,0.95334786
119809,旅行者,0.9313
119810,旅行者,0.41242787
119811,汤雯,0.99999994
119812,派蒙,0.8644283
119813,汤雯,0.8926408
119814,汤雯,0.8534818
119815,汤雯,0.97215766
119816,汤雯,0.6787727
119817,汤雯,0.8771064
119818,汤雯,0.98686314
119819,汤雯,0.94176894
119820,汤雯,0.6787727
119821,汤雯,0.8573891
119822,汤雯,0.98686314
119823,汤雯,0.98776853
119824,汤雯,0.6787727
119825,汤雯,0.8771064
119826,汤雯,0.98686314
119827,汤雯,0.99999994
119828,派蒙,0.7846178
119829,汤雯,0.8926408
119830,汤雯,0.94656456
119831,汤雯,0.99999994
119832,派蒙,0.7846178
119833,汤雯,0.8926408
119834,汤雯,0.94656456
119835,汤雯,0.92851174
119836,朱莉,0.8537222
119837,旅行者,0.822696
119838,朱莉,0.9161508
119839,朱莉,0.8469807
119840,朱莉,0.9432761
119841,朱莉,0.9892864
119842,朱莉,0.9140512
119843,朱莉,0.98145396
119844,旅行者,0.7464506
119845,朱莉,0.7351929
119846,旅行者,0.8626092
119847,朱莉,0.84774816
119848,朱莉,0.9426574
119849,朱莉,0.9669173
119850,朱莉,0.9409037
119851,旅行者,0.8468154
119852,朱莉,0.67834044
119853,朱莉,0.8910103
119854,朱莉,0.9608833
119855,朱莉,0.74266434
119856,朱莉,0.8658325
119857,朱莉,0.9812565
119858,朱莉,0.7902458
119859,朱莉,0.99062717
119860,朱莉,0.6426008
119861,翔太,0.43700838
119862,旅行者,0.8276265
119863,翔太,0.9884944
119864,翔太,0.53345513
119865,翔太,0.9717408
119866,翔太,0.741775
119867,翔太,0.81575453
119868,翔太,0.8903065
119869,旅行者,0.34150076
119870,翔太,0.5664523
119871,旅行者,0.16945285
119872,翔太,0.3752923
119873,翔太,0.3875116
119874,弥生七月,0.71439064
119875,翔太,1.0
119876,旅行者,0.60363084
119877,弥生七月,0.3405264
119878,翔太,0.9637716
119879,弥生七月,0.563128
119880,弥生七月,0.82223153
119881,弥生七月,0.52068675
119882,翔太,0.84632945
119883,弥生七月,0.85337627
119884,弥生七月,0.3987392
119885,翔太,0.72782075
119886,翔太,0.40683514
119887,翔太,0.48214984
119888,翔太,0.7817261
119889,翔太,0.67694366
119890,翔太,0.47967887
119891,翔太,0.5667788
119892,翔太,0.7208979
119893,旅行者,0.6960741
119894,翔太,0.777324
119895,翔太,0.20015812
119896,翔太,0.28973627
119897,翔太,0.79667056
119898,翔太,0.5514802
119899,旅行者,0.386969
119900,翔太,0.77837574
119901,翔太,0.28973627
119902,翔太,0.79667056
119903,翔太,0.5514802
119904,翔太,0.82339126
119905,翔太,0.762357
119906,旅行者,0.32390466
119907,翔太,0.8871012
119908,翔太,0.40571988
119909,翔太,0.4590432
119910,旅行者,0.647919
119911,翔太,0.52150476
119912,翔太,0.75933003
119913,翔太,0.8217749
119914,翔太,0.75822103
119915,旅行者,0.7453583
119916,旅行者,0.87393254
119917,旅行者,0.5637214
119918,翔太,0.3153812
119919,翔太,0.46351922
119920,翔太,0.7337831
119921,翔太,0.68743443
119922,翔太,0.82842207
119923,翔太,0.286755
119924,翔太,0.19699638
119925,翔太,0.8959278
119926,翔太,0.82877266
119927,翔太,0.44131947
119928,旅行者,0.8741131
119929,翔太,0.17495322
119930,翔太,0.8042648
119931,翔太,0.6961019
119932,翔太,0.8334348
119933,翔太,0.8676089
119934,旅行者,0.37000322
119935,翔太,0.17495322
119936,翔太,0.8042648
119937,翔太,0.6961019
119938,翔太,0.8334348
119939,翔太,0.8676089
119940,翔太,0.46351922
119941,翔太,0.6131477
119942,翔太,0.6675949
119943,翔太,0.98026574
119944,翔太,0.54645467
119945,翔太,0.78046227
119946,翔太,0.8961311
119947,翔太,0.53588283
119948,翔太,0.8378881
119949,翔太,0.63747805
119950,翔太,0.9025028
119951,翔太,0.69712925
119952,翔太,0.87656456
119953,旅行者,0.955864
119954,翔太,0.93575567
119955,翔太,0.94554675
119956,翔太,0.53025925
119957,翔太,0.964013
119958,翔太,0.977569
119959,旅行者,1.0
119960,翔太,0.93575567
119961,翔太,0.94554675
119962,翔太,0.53025925
119963,翔太,0.964013
119964,翔太,0.977569
119965,朝仓,0.8301815
119966,朝仓,0.8902645
119967,旅行者,0.9871368
119968,朝仓,0.9302834
119969,朝仓,0.9090566
119970,朝仓,0.8774598
119971,旅行者,0.89853454
119972,朝仓,0.98243177
119973,旅行者,0.7452487
119974,朝仓,0.91870487
119975,旅行者,0.75758475
119976,旅行者,0.54624283
119977,朝仓,0.8188188
119978,朝仓,0.83071476
119979,朝仓,0.8858631
119980,朝仓,0.79931134
119981,朝仓,0.9040497
119982,朝仓,0.20363867
119983,朝仓,0.9480072
119984,朝仓,0.8410585
119985,朝仓,0.93964994
119986,旅行者,0.93646073
119987,朝仓,0.7960352
119988,朝仓,0.8649659
119989,朝仓,0.9166627
119990,朝仓,0.89686024
119991,朝仓,0.9902368
119992,旅行者,0.8223121
119993,朝仓,0.97359705
119994,朝仓,0.92841923
119995,朝仓,0.4467253
119996,朝仓,0.98340183
119997,朝仓,0.99999994
119998,朝仓,1.0
119999,旅行者,0.791736
120000,朝仓,0.58502656
120001,朝仓,0.9330329
120002,旅行者,0.743925
120003,朝仓,0.9411079
120004,朝仓,0.93658626
120005,旅行者,0.99999976
120006,朝仓,0.9808308
120007,朝仓,0.98041105
120008,旅行者,0.35375863
120009,旅行者,1.0000002
120010,朝仓,0.8442447
120011,旅行者,0.7832924
120012,朝仓,0.49080175
120013,朝仓,0.90882975
120014,龟井宗久,1.0000002
120015,龟井宗久,0.5434637
120016,旅行者,0.7666019
120017,龟井宗久,0.86720234
120018,龟井宗久,0.9635188
120019,龟井宗久,0.9896852
120020,龟井宗久,0.50470346
120021,龟井宗久,0.91413665
120022,龟井宗久,0.99328995
120023,龟井宗久,0.851248
120024,龟井宗久,0.8914787
120025,龟井宗久,0.94983184
120026,旅行者,0.36026648
120027,龟井宗久,0.7669107
120028,龟井宗久,0.9065256
120029,旅行者,0.43232745
120030,龟井宗久,0.8408602
120031,旅行者,0.486868
120032,龟井宗久,0.60364103
120033,龟井宗久,0.64926225
120034,龟井宗久,0.7116116
120035,龟井宗久,0.13591032
120036,龟井宗久,0.6324819
120037,旅行者,0.50686723
120038,龟井宗久,0.66884756
120039,旅行者,0.58205336
120040,龟井宗久,0.26835245
120041,龟井宗久,0.7581906
120042,龟井宗久,0.3050506
120043,旅行者,0.6138121
120044,龟井宗久,0.66884756
120045,旅行者,0.58205336
120046,龟井宗久,0.26835245
120047,龟井宗久,0.7581906
120048,龟井宗久,0.3050506
120049,龟井宗久,0.8559918
120050,龟井宗久,0.9635203
120051,龟井宗久,0.80483997
120052,旅行者,0.86013657
120053,龟井宗久,0.7227093
120054,龟井宗久,0.927175
120055,龟井宗久,0.84363914
120056,龟井宗久,0.41087705
120057,龟井宗久,0.6513031
120058,龟井宗久,0.84942603
120059,龟井宗久,0.4899286
120060,龟井宗久,0.5734101
120061,旅行者,1.0000001
120062,龟井宗久,0.52155566
120063,龟井宗久,0.9635203
120064,龟井宗久,0.80483997
120065,旅行者,0.86013657
120066,龟井宗久,0.7227093
120067,龟井宗久,0.927175
120068,龟井宗久,0.84363914
120069,龟井宗久,0.41087705
120070,龟井宗久,0.6513031
120071,龟井宗久,0.84942603
120072,龟井宗久,0.4899286
120073,龟井宗久,0.5734101
120074,旅行者,1.0000001
120075,龟井宗久,0.52155566
120076,朝仓,0.8979082
120077,旅行者,0.67148435
120078,朝仓,0.9642134
120079,朝仓,0.8262621
120080,旅行者,0.53584105
120081,朝仓,0.93114346
120082,朝仓,0.57437533
120083,朝仓,0.7700499
120084,朝仓,0.91099584
120085,旅行者,0.8373346
120086,朝仓,0.29989216
120087,朝仓,0.7302296
120088,朝仓,0.89815915
120089,朝仓,0.83368665
120090,朝仓,0.6801027
120091,朝仓,0.68966424
120092,朝仓,0.7669293
120093,旅行者,0.8142394
120094,朝仓,0.9785647
120095,朝仓,0.9765748
120096,朝仓,0.94237244
120097,旅行者,0.82377696
120098,朝仓,0.73459685
120099,旅行者,0.91607106
120100,朝仓,0.9406178
120101,朝仓,0.8552735
120102,旅行者,0.8190108
120103,朝仓,0.72447383
120104,旅行者,0.9729335
120105,朝仓,0.833092
120106,旅行者,0.34904775
120107,朝仓,0.566591
120108,汤雯,0.98338115
120109,旅行者,0.7466847
120110,汤雯,0.9406815
120111,旅行者,0.9365613
120112,汤雯,0.86703545
120113,汤雯,0.9928182
120114,汤雯,0.98886746
120115,汤雯,0.8730375
120116,汤雯,0.5771177
120117,汤雯,0.98547167
120118,汤雯,0.8813398
120119,汤雯,0.96821
120120,旅行者,0.90818375
120121,汤雯,0.89905906
120122,汤雯,0.8302402
120123,汤雯,0.9087441
120124,汤雯,0.9931256
120125,汤雯,0.985854
120126,汤雯,0.94551295
120127,旅行者,0.6721487
120128,汤雯,0.99842507
120129,汤雯,0.97746444
120130,汤雯,0.9913462
120131,汤雯,0.9574595
120132,旅行者,0.94048166
120133,汤雯,0.92850435
120134,汤雯,0.9794211
120135,旅行者,0.85692394
120136,旅行者,0.9114169
120137,派蒙,0.9667231
120138,派蒙,0.97198015
120139,汤雯,0.99999994
120140,汤雯,0.98562634
120141,汤雯,0.8008388
120142,汤雯,0.9961366
120143,汤雯,0.9975318
120144,汤雯,0.9215121
120145,汤雯,0.98862547
120146,汤雯,0.8932711
120147,汤雯,0.981666
120148,汤雯,1.0000002
120149,汤雯,0.99187183
120150,汤雯,0.9715882
120151,汤雯,0.99721766
120152,派蒙,0.800763
120153,派蒙,0.9810949
120154,派蒙,0.95445454
120155,派蒙,0.87491727
120156,派蒙,1.0
120157,旅行者,0.8412947
120158,派蒙,0.98654634
120159,旅行者,0.9504084
120160,派蒙,1.0
120161,旅行者,0.88224673
120162,派蒙,0.9963394
120163,旅行者,0.921446
120164,派蒙,1.0
120165,旅行者,0.8288412
120166,派蒙,0.42346647
120167,汤雯,0.82678175
120168,旅行者,0.63724834
120169,汤雯,0.968966
120170,旅行者,0.9462546
120171,汤雯,0.94570905
120172,汤雯,0.9641893
120173,汤雯,0.96465427
120174,汤雯,0.8519761
120175,汤雯,0.5011842
120176,汤雯,0.77427405
120177,汤雯,0.83527094
120178,汤雯,0.93572336
120179,旅行者,0.4729612
120180,汤雯,0.7733091
120181,汤雯,0.8239355
120182,汤雯,0.99175966
120183,汤雯,0.95655525
120184,汤雯,0.89452493
120185,汤雯,0.78966665
120186,旅行者,0.7568999
120187,汤雯,0.9288782
120188,汤雯,0.9487148
120189,汤雯,0.9737483
120190,汤雯,0.87402093
120191,旅行者,0.94048166
120192,汤雯,0.6185177
120193,旅行者,0.5575957
120194,汤雯,0.968966
120195,旅行者,0.84872675
120196,汤雯,0.9134824
120197,汤雯,0.9828521
120198,汤雯,0.94578695
120199,汤雯,0.8740282
120200,汤雯,0.4740329
120201,汤雯,0.9911951
120202,旅行者,0.8309546
120203,汤雯,0.9819584
120204,汤雯,0.5542865
120205,旅行者,0.8318554
120206,旅行者,0.5012396
120207,汤雯,0.5783658
120208,汤雯,0.80149084
120209,汤雯,0.8700498
120210,汤雯,0.9274533
120211,汤雯,0.8944304
120212,汤雯,0.7379307
120213,旅行者,0.8268935
120214,汤雯,0.8626785
120215,汤雯,0.96596867
120216,汤雯,0.94979715
120217,汤雯,0.8971001
120218,旅行者,0.89513314
120219,汤雯,0.73435044
120220,汤雯,0.9755807
120221,旅行者,0.85692394
120222,旅行者,0.62317866
120223,派蒙,0.8668977
120224,派蒙,0.44713658
120225,汤雯,0.9622948
120226,汤雯,0.9503825
120227,汤雯,0.66286886
120228,汤雯,0.7148479
120229,汤雯,0.7943211
120230,汤雯,0.89975595
120231,汤雯,0.87064064
120232,汤雯,0.6851263
120233,汤雯,0.87433934
120234,汤雯,0.76046145
120235,汤雯,0.5526617
120236,汤雯,0.55466235
120237,汤雯,0.95900625
120238,派蒙,0.75286734
120239,派蒙,0.7823914
120240,派蒙,0.81972396
120241,派蒙,0.51767135
120242,派蒙,0.3635955
120243,旅行者,0.78610784
120244,派蒙,0.75533426
120245,旅行者,0.50998545
120246,派蒙,0.6930938
120247,旅行者,0.60126245
120248,派蒙,0.8178462
120249,旅行者,0.84012806
120250,派蒙,0.84801805
120251,旅行者,0.7575064
120252,派蒙,0.77036434
120253,汤雯,0.9366888
120254,旅行者,0.7670163
120255,汤雯,0.93319106
120256,旅行者,0.93690425
120257,汤雯,0.9416676
120258,汤雯,0.95382214
120259,汤雯,0.9899055
120260,汤雯,0.8994609
120261,汤雯,0.83140165
120262,汤雯,0.88139963
120263,旅行者,0.8920357
120264,汤雯,0.96084607
120265,汤雯,0.63087106
120266,旅行者,0.966723
120267,旅行者,0.7582743
120268,汤雯,0.91798204
120269,汤雯,0.8408019
120270,汤雯,0.9839907
120271,汤雯,0.60596514
120272,汤雯,0.9579468
120273,汤雯,0.89297664
120274,旅行者,0.82513225
120275,汤雯,0.9763723
120276,汤雯,0.9755652
120277,汤雯,0.9908815
120278,汤雯,0.9084927
120279,旅行者,0.94048166
120280,龙二,0.8131701
120281,旅行者,0.6196697
120282,龙二,0.3110941
120283,龙二,0.8775269
120284,旅行者,0.846007
120285,龙二,0.8047783
120286,龙二,0.8961432
120287,龙二,0.87809604
120288,龙二,0.8145162
120289,龙二,0.9126482
120290,龙二,0.90277755
120291,龙二,0.90554655
120292,旅行者,0.9073664
120293,龙二,0.8228457
120294,龙二,0.98947334
120295,龙二,0.5529335
120296,龙二,0.9334292
120297,龙二,0.9068577
120298,旅行者,0.8292421
120299,龙二,0.7926414
120300,龙二,0.8100919
120301,龙二,0.9237456
120302,龙二,0.9503725
120303,旅行者,0.75540745
120304,龙二,0.92559123
120305,龙二,0.9675665
120306,龙二,0.7515966
120307,旅行者,0.88102335
120308,龙二,0.9151051
120309,龙二,0.61998093
120310,龙二,0.8872367
120311,龙二,0.6304617
120312,龙二,0.9799061
120313,龙二,0.876024
120314,龙二,0.84614515
120315,龙二,0.9819949
120316,龙二,0.4302014
120317,龙二,0.6525575
120318,龙二,0.8375925
120319,龙二,0.83240473
120320,龙二,0.89155376
120321,龙二,0.4302014
120322,龙二,0.6525575
120323,龙二,0.8375925
120324,龙二,0.83240473
120325,龙二,0.89155376
120326,龙二,0.4302014
120327,龙二,0.84522617
120328,龙二,0.58543783
120329,龙二,0.7804923
120330,旅行者,0.3321063
120331,龙二,0.5037646
120332,龙二,0.9520175
120333,龙二,0.74246
120334,龙二,0.8281369
120335,龙二,0.95605224
120336,龙二,0.9711913
120337,龙二,0.818621
120338,旅行者,0.50036776
120339,龙二,0.90674746
120340,龙二,0.8496338
120341,龙二,0.98072857
120342,龙二,0.99141765
120343,龙二,0.9594688
120344,旅行者,0.68934333
120345,龙二,0.9476386
120346,龙二,0.8894355
120347,龙二,0.8921533
120348,龙二,0.9594688
120349,旅行者,0.68934333
120350,龙二,0.9476386
120351,龙二,0.8894355
120352,龙二,0.8921533
120353,龙二,0.9594688
120354,旅行者,0.68934333
120355,龙二,0.9476386
120356,龙二,0.8894355
120357,龙二,0.8921533
120358,瓦希德,0.8833401
120359,瓦希德,0.98606014
120360,旅行者,0.83436155
120361,瓦希德,0.99875116
120362,旅行者,0.9329177
120363,瓦希德,0.92246205
120364,瓦希德,0.8385709
120365,瓦希德,0.981914
120366,瓦希德,0.9334154
120367,瓦希德,0.98447573
120368,瓦希德,0.9648239
120369,瓦希德,0.9703953
120370,旅行者,1.0
120371,瓦希德,0.99999994
120372,瓦希德,0.91926676
120373,瓦希德,0.8835074
120374,瓦希德,0.9071121
120375,旅行者,0.97158194
120376,瓦希德,0.80941534
