id,speaker,x,y
102936,希诺宁,9.133592,6.1080422
102937,希诺宁,7.494781,4.7972474
102938,旅行者,0.4624893,5.004359
102939,旅行者,0.56164557,7.7567964
102940,旅行者,6.031591,8.047873
102941,旅行者,4.845221,7.8600817
102942,旅行者,2.279263,7.610928
102943,派蒙,-0.6114476,-0.6622931
102944,旅行者,5.123321,4.400213
102945,希诺宁,0.011123146,3.7327566
102946,希诺宁,-1.4606211,-1.0463778
102947,旅行者,3.0322018,5.996202
102948,希诺宁,5.26954,2.208268
102949,希诺宁,5.778412,5.9887414
102950,希诺宁,-0.15301085,4.8177757
102951,派蒙,3.268429,5.0896945
102952,派蒙,5.438885,1.5972477
102953,旅行者,-1.0501306,2.4835594
102954,旅行者,8.123903,9.36206
102955,派蒙,2.4239774,5.4637823
102956,希诺宁,-0.33229408,4.2388005
102957,旅行者,0.83154553,7.5304756
102958,派蒙,1.555715,3.0645454
102959,希诺宁,1.2286938,2.1642203
102960,派蒙,7.9978065,3.9825435
102961,希诺宁,8.974955,4.9713635
102962,希诺宁,4.2162595,4.6502705
102963,旅行者,6.7700295,9.474629
102964,希诺宁,4.210921,7.1626897
102965,希诺宁,9.511494,6.8753786
102966,希诺宁,8.957756,10.221868
102967,希诺宁,-0.8146699,2.178291
102968,派蒙,7.130901,3.7341638
102969,希诺宁,-0.97238356,1.3342507
102970,希诺宁,8.265467,9.966024
102971,希诺宁,-0.7398565,2.6999197
102972,希诺宁,9.380178,9.9685955
102973,希诺宁,0.24236502,3.3905988
102974,希诺宁,9.060376,8.285664
102975,希诺宁,0.33059743,-0.6128114
102976,旅行者,8.149485,5.8683667
102977,希诺宁,3.1697595,0.4447679
102978,希诺宁,11.031783,7.258652
102979,希诺宁,9.800592,8.138918
102980,希诺宁,-1.203721,0.46714747
102981,希诺宁,10.098119,6.713938
102982,希诺宁,-1.1465858,-0.16520645
102983,希诺宁,10.866531,7.738736
102984,希诺宁,9.793812,6.7384696
102985,希诺宁,0.8047648,3.216109
102986,旅行者,0.6998673,6.851035
102987,派蒙,1.5458771,0.35035837
102988,旅行者,6.263174,7.32037
102989,希诺宁,0.43935677,3.931317
102990,希诺宁,5.6230354,4.0719304
102991,旅行者,6.864199,7.9937763
102992,旅行者,-0.38007402,3.8299105
102993,旅行者,2.9883728,4.1954083
102994,旅行者,6.3191657,5.818232
102995,希诺宁,11.252112,7.1061697
102996,旅行者,1.3559875,8.030619
102997,特拉佐莉,2.3443031,5.6229553
102998,希诺宁,11.394669,6.100746
102999,希诺宁,11.619999,8.256823
103000,希诺宁,8.705039,10.307655
103001,希诺宁,10.941062,8.463714
103002,希诺宁,8.311493,10.18847
103003,特拉佐莉,8.694406,4.783077
103004,特拉佐莉,0.4556841,4.1872396
103005,希诺宁,2.806422,-0.65817183
103006,特拉佐莉,4.0813303,0.4300876
103007,希诺宁,-0.04585628,-0.13089162
103008,希诺宁,8.96214,5.7708135
103009,特拉佐莉,10.357285,6.32456
103010,希诺宁,4.8173413,5.507939
103011,希诺宁,11.246206,8.670868
103012,希诺宁,2.6449537,3.5585432
103013,特拉佐莉,4.0769544,1.6055124
103014,特拉佐莉,10.897681,8.678572
103015,希诺宁,4.4872627,4.0899343
103016,派蒙,3.256412,0.8275105
103017,旅行者,4.933593,2.6267602
103018,派蒙,4.2813725,4.6046243
103019,特拉佐莉,6.563478,3.1906307
103020,？？？,0.7900211,6.0549793
103021,派蒙,2.833282,4.501262
103022,特拉佐莉,1.6268479,2.7254148
103023,希诺宁,1.8989578,6.3031745
103024,妮赫佳,7.2215934,4.3329825
103025,派蒙,8.249568,9.217595
103026,特拉佐莉,7.600265,4.7494917
103027,特拉佐莉,4.4122515,0.7111523
103028,特拉佐莉,10.165942,8.0304985
103029,特拉佐莉,8.472449,5.6982665
103030,希诺宁,5.691133,6.961869
103031,特拉佐莉,3.4462066,1.186177
103032,特拉佐莉,3.0526521,-0.30558637
103033,希诺宁,4.676193,3.3213716
103034,派蒙,5.028044,6.44385
103035,妮赫佳,3.0391026,6.045947
103036,派蒙,4.5648727,4.4965897
103037,旅行者,7.22235,6.9062133
103038,希诺宁,2.2203405,1.310618
103039,旅行者,2.5953157,7.5347805
103040,特拉佐莉,0.8507792,4.521593
103041,希诺宁,1.0881974,5.1078115
103042,希诺宁,4.685847,5.1861057
103043,希诺宁,0.67846096,2.1879663
103044,希诺宁,2.8817236,7.269428
103045,妮赫佳,6.491948,2.4964123
103046,妮赫佳,9.696122,6.1229467
103047,特拉佐莉,4.342448,1.8461552
103048,特拉佐莉,7.623958,7.8339047
103049,特拉佐莉,-0.14720178,0.66534024
103050,旅行者,8.461141,7.5726314
103051,派蒙,4.8552327,7.3052607
103052,旅行者,5.704681,2.7340505
103053,特拉佐莉,2.6412022,1.3228861
103054,希诺宁,4.3855567,1.1731548
103055,派蒙,6.078129,4.746992
103056,旅行者,3.538533,5.008546
103057,妮赫佳,3.4376655,3.9905424
103058,妮赫佳,7.6500034,5.5064373
103059,旅行者,6.510736,3.073297
103060,旅行者,6.863844,5.6628275
103061,旅行者,2.2076728,6.8478184
103062,旅行者,5.528063,3.420178
103063,派蒙,3.8195875,3.654837
103064,伊克娜,2.8811715,1.7162771
103065,伊克娜,9.106028,8.65013
103066,特拉佐莉,9.151023,6.1041455
103067,伊克娜,10.789738,7.655355
103068,伊克娜,8.855579,5.8602877
103069,特拉佐莉,7.660788,7.1169734
103070,伊克娜,3.7765374,1.7611616
103071,希诺宁,9.033381,4.3643227
103072,妮赫佳,4.6764045,9.067714
103073,特拉佐莉,10.857349,6.2035565
103074,希诺宁,5.563985,6.31841
103075,希诺宁,5.511467,6.8355317
103076,妮赫佳,1.3062392,4.70884
103077,伊克娜,6.618767,3.56259
103078,伊克娜,8.42423,6.522485
103079,伊克娜,11.35554,5.6776137
103080,特拉佐莉,8.5726795,5.133096
103081,特拉佐莉,3.8202236,0.5551514
103082,伊克娜,2.0340517,3.0213864
103083,派蒙,0.17018805,0.45680916
103084,派蒙,1.8261815,2.1965334
103085,派蒙,0.3290819,1.5525529
103086,派蒙,-1.4521661,0.48532853
103087,妮赫佳,1.186693,4.3111014
103088,妮赫佳,-0.89094967,-1.4846587
103089,派蒙,1.0857646,-0.24041161
103090,旅行者,4.723653,4.972765
103091,派蒙,9.451947,6.5522585
103092,派蒙,-1.0740348,-0.58306503
103093,派蒙,3.820169,2.5723572
103094,妮赫佳,4.56906,2.1979601
103095,派蒙,4.429387,7.1524296
103096,特拉佐莉,4.307518,5.164287
103097,妮赫佳,-13.412013,3.2953362
103098,妮赫佳,4.214581,0.77429837
103099,妮赫佳,6.2313666,5.669001
103101,特拉佐莉,8.143321,4.8237033
103102,特拉佐莉,9.777434,6.411207
103103,妮赫佳,0.6080376,8.002699
103104,旅行者,2.341892,7.800454
103105,希诺宁,9.64345,6.6001716
103106,希诺宁,3.9313762,3.4239619
103107,特拉佐莉,1.7221856,5.087798
103108,特拉佐莉,6.981178,2.1349165
103109,妮赫佳,2.116686,6.631165
103110,旅行者,1.13356,2.0841212
103111,阿布帕隆,6.9751253,1.9649587
103112,特拉佐莉,2.0362926,5.495446
103113,阿布帕隆,0.09959703,3.7044003
103114,阿布帕隆,2.1892114,0.3154192
103115,派蒙,1.4952656,4.722599
103116,阿布帕隆,1.181397,1.8617648
103117,特拉佐莉,-0.16096754,1.7687045
103118,特拉佐莉,2.8919802,5.618751
103119,妮赫佳,0.7894915,8.284635
103120,阿布帕隆,4.164398,1.5114628
103121,阿布帕隆,3.2005498,2.5437055
103122,妮赫佳,4.7316604,4.3646135
103123,阿布帕隆,2.078561,0.22984697
103124,希诺宁,3.1988392,0.053836077
103125,希诺宁,9.855274,7.4359975
103126,希诺宁,8.0409155,5.9874597
103127,希诺宁,9.741044,6.658115
103128,阿布帕隆,11.101119,5.900128
103129,希诺宁,4.049521,4.520108
103130,特拉佐莉,1.1655649,4.168464
103131,希诺宁,0.9108314,-1.1758114
103132,希诺宁,4.733036,2.4436588
103133,派蒙,0.5586335,4.1692815
103134,旅行者,5.5350866,6.249663
103135,妮赫佳,-0.20664172,1.7392708
103136,派蒙,-0.5385919,2.2243383
103137,派蒙,8.425937,8.30614
103138,旅行者,15.096545,5.1439915
103139,派蒙,4.2181907,6.636086
103140,妮赫佳,1.1385512,4.6941667
103141,派蒙,0.24475445,1.8283186
103142,派蒙,1.632515,0.5267873
103143,旅行者,1.5879997,5.02597
103144,派蒙,5.4200964,2.4781494
103145,派蒙,0.8303709,3.3710046
103146,旅行者,3.6536884,6.614218
103147,妮赫佳,0.48298857,4.52278
103148,派蒙,1.2196923,0.7687104
103149,旅行者,2.9657667,4.9769135
103150,派蒙,-0.62887865,-0.6005278
103151,派蒙,1.6366038,-0.5495928
103152,妮赫佳,11.844725,6.7146435
103153,特拉佐莉,4.2845297,0.16212346
103154,妮赫佳,15.764863,4.942723
103155,特拉佐莉,3.620471,0.5879641
103156,希诺宁,1.0900754,1.4579846
103157,派蒙,3.8933709,6.993228
103158,旅行者,1.7118052,6.8210835
103159,派蒙,0.95596,0.008905267
103160,旅行者,4.842574,8.994207
103161,希诺宁,11.876622,7.8679805
103162,希诺宁,4.665621,5.8062053
103163,特拉佐莉,2.2968035,4.3005986
103164,旅行者,4.6788707,7.6944246
103165,旅行者,6.1511316,8.328764
103166,旅行者,4.889263,8.18612
103167,旅行者,0.7032632,5.7649283
103168,旅行者,14.78308,6.3519287
103169,旅行者,3.3638232,3.8663228
103170,特拉佐莉,-0.91543686,-1.2209917
103171,夏温,2.15328,0.2616096
103172,特拉佐莉,4.0952578,7.961767
103173,夏温,4.99279,2.5183654
103174,妮赫佳,0.52747554,7.782481
103175,夏温,5.0445347,3.100177
103176,希诺宁,2.2752604,1.0783727
103177,希诺宁,3.2651117,0.30619067
103178,夏温,1.4296608,8.01515
103179,希诺宁,1.9596151,6.945099
103180,旅行者,1.960222,6.682663
103181,夏温,2.324694,-0.70208895
103182,夏温,11.617209,6.105849
103183,夏温,1.1109827,4.021581
103184,夏温,7.488224,6.169996
103185,夏温,4.7740126,2.5974343
103186,特拉佐莉,3.4852545,4.97711
103187,妮赫佳,0.8003113,4.310433
103188,夏温,2.2706635,3.6107988
103189,派蒙,0.9998212,2.2619429
103190,旅行者,4.388892,7.887707
103191,派蒙,5.591668,1.5989356
103192,希诺宁,4.887028,5.0718803
103194,旅行者,2.0731945,7.3272443
103195,派蒙,5.7013474,6.7844033
103196,妮赫佳,1.6143914,8.250822
103197,特拉佐莉,1.6046441,7.4844213
103198,妮赫佳,-13.4119625,3.2953463
103199,特拉佐莉,1.7152734,6.050719
103200,特拉佐莉,10.218546,6.6412816
103201,夏温,11.951713,7.7141337
103202,妮赫佳,1.4380885,7.687421
103203,特拉佐莉,2.9554946,2.571149
103204,特拉佐莉,6.3926578,3.3467238
103205,妮赫佳,3.001093,6.5684805
103206,特拉佐莉,6.733392,4.7951336
103207,妮赫佳,0.46179304,4.742512
103208,派蒙,5.4498453,4.2900176
103209,旅行者,11.419339,12.9915085
103210,希诺宁,9.65266,5.0599337
103211,希诺宁,8.573185,4.960385
103212,特拉佐莉,5.510806,1.7527021
103213,特拉佐莉,3.7839317,6.8835335
103214,旅行者,9.3933115,9.436575
103215,旅行者,0.3633815,5.737852
103216,旅行者,4.001894,5.7974334
103217,旅行者,4.6941905,5.5701003
103218,特拉佐莉,1.6650492,1.4561146
103219,特拉佐莉,3.0749075,1.1161557
103221,特拉佐莉,4.867659,5.8051944
103222,希诺宁,-0.5741799,2.179233
103223,特拉佐莉,9.502769,4.097549
103224,特拉佐莉,9.7881775,8.738106
103225,妮赫佳,0.8949846,5.500415
103226,希诺宁,5.8565326,5.097069
103227,特拉佐莉,10.761247,7.7542152
103228,希诺宁,1.6699704,2.231133
103229,特拉佐莉,4.0575714,2.6340835
103230,希诺宁,3.2961326,3.3112729
103231,希诺宁,-0.71838593,2.7297456
103232,希诺宁,3.1719835,7.0999093
103233,特拉佐莉,0.8643336,2.2952716
103234,希诺宁,9.765116,8.067165
103235,希诺宁,-0.909478,1.2899594
103236,希诺宁,8.924143,7.640348
103237,特拉佐莉,11.485026,6.2217
103238,特拉佐莉,7.8771367,5.4516926
103239,希诺宁,11.659573,8.860911
103240,希诺宁,1.6053947,2.2048774
103241,希诺宁,3.8371615,5.281031
103242,特拉佐莉,3.4879277,6.8001857
103243,希诺宁,-0.075561754,2.0990524
103244,希诺宁,1.0985217,0.7139689
103245,特拉佐莉,3.0721035,3.6248205
103246,希诺宁,10.202327,5.6557364
103247,特拉佐莉,2.9699662,16.996748
103248,希诺宁,2.6273265,6.1853604
103249,特拉佐莉,4.3625274,5.5200443
103250,妮赫佳,1.4365244,9.161245
103251,特拉佐莉,3.6821737,3.7335606
103252,希诺宁,-0.5785155,-1.1294781
103253,希诺宁,5.5342712,7.188545
103254,妮赫佳,-0.9770073,-1.579973
103255,特拉佐莉,4.4345994,8.652116
103256,派蒙,1.6706702,0.32883132
103257,妮赫佳,0.6046563,2.0121946
103258,妮赫佳,15.224445,3.8218668
103259,派蒙,5.084925,4.206998
103260,希诺宁,15.742139,4.9871955
103261,旅行者,9.360615,7.6208167
103262,派蒙,15.18259,4.3301415
103263,希诺宁,4.976445,3.2709007
103264,派蒙,4.857705,2.2070675
103265,希诺宁,1.2820377,5.168152
103266,旅行者,3.196728,7.7238846
103267,希诺宁,3.025029,1.5188636
103268,希诺宁,2.8513465,5.344921
103269,旅行者,5.1549273,5.4437175
103270,旅行者,14.952212,5.49934
103271,夏温,3.3701062,-0.0015245206
103272,旅行者,0.5329469,7.666468
103273,夏温,2.9219732,-0.023949437
103274,夏温,1.7642567,3.6447723
103275,夏温,10.027175,7.434965
103276,夏温,4.4331784,5.3051653
103278,夏温,4.865161,2.3412542
103279,特拉佐莉,7.559713,5.0320415
103280,特拉佐莉,1.585706,-0.07670954
103281,特拉佐莉,11.747309,6.771752
103282,特拉佐莉,11.618074,7.5611463
103283,特拉佐莉,-1.5542558,-0.4199592
103284,希诺宁,3.3779695,6.2157483
103285,特拉佐莉,2.5738719,1.6338525
103286,特拉佐莉,10.979437,5.283245
103287,希诺宁,1.0019687,5.6229105
103288,希诺宁,1.0158173,-0.15413664
103289,希诺宁,10.078441,6.221861
103290,希诺宁,-1.3516868,-0.18502685
103291,希诺宁,-0.13027556,0.29867744
103292,希诺宁,9.5678835,8.449953
103293,希诺宁,6.1915936,5.952818
103294,特拉佐莉,2.4087098,5.1591115
103295,希诺宁,7.923455,9.343304
103296,希诺宁,0.21121569,-0.3202521
103297,希诺宁,8.8180895,9.211591
103298,特拉佐莉,11.474426,6.1143894
103299,希诺宁,1.8307753,5.268025
103300,希诺宁,1.13897,-0.41625383
103301,希诺宁,9.289288,9.945157
103302,希诺宁,2.695869,1.6010218
103303,特拉佐莉,-0.30841324,4.390649
103304,希诺宁,8.213812,9.34496
103305,希诺宁,2.0398297,3.9923337
103306,希诺宁,10.656308,8.130864
103307,希诺宁,-1.4536517,-0.94498384
103308,特拉佐莉,2.642969,-0.8724483
103309,特拉佐莉,-1.1593747,-0.38301054
103310,特拉佐莉,9.42961,5.3172894
103311,特拉佐莉,2.6479876,-1.0378976
103312,希诺宁,7.134661,4.523757
103314,希诺宁,-1.3138118,-1.1130401
103315,特拉佐莉,1.4361099,9.162172
103316,希诺宁,-1.8700968,0.24798211
103317,希诺宁,1.0847499,0.045687374
103318,希诺宁,2.6349857,7.7188163
103319,派蒙,0.9105822,-0.7415047
103320,派蒙,3.5145528,6.1769333
103321,旅行者,6.3583026,6.000681
103322,妮佩卡,0.17798296,5.997938
103323,妮佩卡,11.029606,6.4688764
103324,希诺宁,-0.056496635,0.9321773
103325,希诺宁,6.125436,5.9274664
103326,派蒙,0.9582388,7.196529
103327,希诺宁,9.637342,6.952124
103328,旅行者,-1.4686553,-0.07483419
103329,旅行者,8.461913,5.7301626
103330,希诺宁（任务线白盒临时用）,9.483998,9.993851
103331,希诺宁（任务线白盒临时用）,9.697074,8.506786
103332,希诺宁（任务线白盒临时用）,1.4468056,7.9990544
103333,希诺宁（任务线白盒临时用）,0.69930595,6.174303
103334,特拉佐莉,2.9777203,4.4476123
103335,派蒙,4.4468603,6.9566135
103336,特拉佐莉,11.912451,6.7516837
103337,特拉佐莉,11.6159315,6.674524
103338,派蒙,4.629149,2.9271727
103339,旅行者,15.518989,5.533553
103340,特拉佐莉,11.689148,6.772533
103341,特拉佐莉,3.1733541,3.7695553
103342,特拉佐莉,11.951245,7.480179
103343,特拉佐莉,7.13401,5.0080156
103344,旅行者,15.533502,4.783227
103345,希诺宁,3.0609782,1.9345485
103346,派蒙,3.8986,2.5334568
103347,特拉佐莉,9.437932,9.265932
103348,特拉佐莉,9.278401,5.564235
103349,特拉佐莉,10.881588,5.808888
103350,特拉佐莉,11.380941,5.7300034
103351,特拉佐莉,11.511408,6.1355824
103352,特拉佐莉,11.013156,5.303717
103353,特拉佐莉,2.9575667,4.924421
103354,特拉佐莉,3.2969298,1.4766862
103355,特拉佐莉,-0.16798061,-1.5026839
103357,特拉佐莉,6.2835293,8.210031
103358,特拉佐莉,10.821577,6.6198764
103359,特拉佐莉,-1.6278783,-0.7279165
103360,特拉佐莉,10.018503,7.354262
103361,旅行者,2.6374931,6.3073053
103362,派蒙,3.9344707,3.8135242
103363,旅行者,6.176397,7.4683814
103364,希诺宁,7.015964,8.546597
103365,特拉佐莉,4.965164,2.2715027
103367,特拉佐莉,9.863286,7.1669383
103369,特拉佐莉,2.846382,-0.13414885
103371,旅行者,4.580637,5.852737
103372,旅行者,0.4622992,4.792217
103373,旅行者,8.548485,5.539835
103374,旅行者,14.742636,5.4156966
103375,希诺宁,10.51841,7.070658
103376,希诺宁,3.8539317,2.8090866
103377,希诺宁,7.3101134,3.4210434
103378,派蒙,1.1308284,3.6515188
103379,派蒙,2.976398,-0.19052649
103380,旅行者,4.347895,4.874827
103381,派蒙,1.1064203,-0.54215014
103382,希诺宁,7.282901,7.741627
103383,旅行者,3.063005,7.0608134
103384,妮佩卡,-0.86615306,-0.21627711
103385,妮佩卡,8.94679,8.219473
103386,妮佩卡,9.79503,4.486321
103387,妮佩卡,0.4765293,3.476221
103388,妮佩卡,10.011948,8.723486
103389,妮佩卡,11.835169,7.4872336
103390,妮佩卡,11.840832,6.9690394
103391,旅行者,6.168808,8.518647
103392,派蒙,1.448987,0.996791
103393,妮佩卡,4.800358,0.642063
103394,派蒙,1.7566769,1.3863516
103395,派蒙,3.2874353,0.8610607
103396,希诺宁,9.035615,6.7189612
103397,希诺宁,5.5672264,7.456774
103398,希诺宁,10.017088,6.883082
103399,派蒙,7.631515,7.5786476
103400,派蒙,6.345291,7.079426
103401,旅行者,1.365931,5.8266726
103402,希诺宁,10.303825,9.758276
103403,希诺宁,11.626318,6.6910505
103404,希诺宁,11.186623,8.244643
103405,派蒙,0.03778497,-0.37961167
103406,希诺宁,0.59124386,-1.0755692
103407,派蒙,5.7344275,5.7039146
103408,希诺宁,4.1085577,1.6668354
103409,希诺宁,-1.2466186,-0.9120247
103410,希诺宁,2.2574005,2.1634445
103411,希诺宁,10.172725,8.494344
103412,希诺宁,9.088792,6.1613913
103413,妮佩卡,1.6888891,3.754215
103414,派蒙,4.2910295,2.5521796
103415,妮佩卡,1.4294121,1.1180481
103416,妮佩卡,9.979607,5.533809
103417,妮佩卡,-0.7182018,-0.25326636
103418,希诺宁,-0.84998906,-1.2640077
103419,妮佩卡,-0.0017196374,-1.4197971
103420,妮佩卡,1.1715499,2.7892902
103421,希诺宁,1.4727621,6.9688296
103422,希诺宁,7.719357,3.4770281
103423,派蒙,0.61107826,5.736371
103424,希诺宁,11.489547,6.5707192
103425,希诺宁,9.188909,7.1830792
103426,希诺宁,9.257045,8.346839
103427,妮佩卡,8.8476515,3.4394293
103429,希诺宁,11.681262,8.763602
103430,希诺宁,-1.719836,-0.011250928
103431,希诺宁,-1.7552428,-0.565647
103432,希诺宁,-1.3711718,-1.3414923
103433,希诺宁,9.661732,8.263503
103434,妮佩卡,7.182145,4.0285277
103435,派蒙,0.99104196,6.1756954
103436,旅行者,5.426023,6.7749734
103437,妮佩卡,0.13449198,5.898173
103438,希诺宁,3.601359,0.6754916
103439,希诺宁,0.09672346,-1.8579253
103440,希诺宁,1.3780061,2.1356456
103441,旅行者,3.0130434,6.4937735
103442,希诺宁,4.8556833,1.7690804
103443,希诺宁,4.289079,2.0113297
103444,希诺宁,8.705577,3.4852018
103445,希诺宁,5.0510616,4.0291677
103446,妮佩卡,4.453002,1.10161
103447,希诺宁,4.7678585,2.1885958
103448,希诺宁,2.625638,5.876698
103449,希诺宁,0.73157,7.013531
103450,旅行者,5.9809012,4.5872684
103451,旅行者,3.422995,7.437391
103452,旅行者,-0.094708845,5.2704754
103453,希诺宁,8.588086,4.91801
103454,旅行者,15.315548,4.5765605
103455,希诺宁,3.5692902,5.007208
103456,希诺宁,3.2019382,1.5215588
103457,希诺宁,8.986415,8.855745
103458,希诺宁,5.640868,1.7124554
103459,旅行者,15.230931,4.8402896
103460,希诺宁,9.686328,9.396965
103461,希诺宁,0.69350207,-0.28272548
103462,希诺宁,6.765507,7.7828655
103463,希诺宁,-0.5662626,2.2151306
103464,旅行者,15.010222,5.635031
103465,希诺宁,11.834109,6.8992724
103466,希诺宁,8.409444,4.3410153
103467,希诺宁,0.62961674,3.021532
103469,希诺宁,6.862314,4.9330163
103470,妮佩卡,1.8569055,0.92349565
103471,旅行者,5.3403797,5.1291366
103472,妮佩卡,2.3849792,3.5583556
103473,妮佩卡,11.186889,5.977092
103474,妮佩卡,11.705526,6.9555554
103475,妮佩卡,11.885239,8.1802025
103476,妮佩卡,9.436744,8.419895
103477,妮佩卡,11.630573,6.7946277
103478,妮佩卡,11.08564,5.5204306
103480,妮佩卡,0.57836205,7.772781
103481,希诺宁,10.04645,5.501577
103482,旅行者,3.4503856,8.173833
103483,希诺宁,3.3516383,1.9466325
103484,希诺宁,9.015491,9.9366455
103485,希诺宁,8.586081,8.007606
103486,希诺宁,6.2601027,1.2973197
103487,希诺宁,7.691405,8.056403
103488,希诺宁,0.6245363,-0.34974718
103489,旅行者,3.5425704,6.187632
103490,希诺宁,1.7742622,-9.852255e-05
103491,希诺宁,-0.56939894,2.2084572
103492,旅行者,5.130061,5.655808
103493,希诺宁,11.940225,8.13262
103494,希诺宁,9.449425,5.3997006
103495,希诺宁,6.4919443,3.298775
103496,希诺宁,4.7912707,6.730514
103497,旅行者,5.100246,7.739394
103498,夏温,4.6986146,4.627736
103499,旅行者,14.984612,4.6463933
103500,派蒙,11.277954,6.1261377
103501,派蒙,6.439192,6.506685
103502,夏温,9.816096,6.4298863
103503,夏温,1.05373,3.2698054
103504,旅行者,3.1384306,2.1793497
103505,派蒙,5.185019,6.438202
103506,派蒙,6.894699,4.915547
103507,派蒙,6.254414,7.041879
103508,夏温,4.622201,2.244722
103509,夏温,2.9494696,3.2524467
103510,夏温,3.456461,1.9278364
103511,夏温,3.9599855,2.537043
103512,夏温,5.058468,1.9295063
103513,旅行者,5.3261538,9.358518
103514,夏温,11.813288,6.685346
103515,派蒙,2.6480799,2.6925178
103516,夏温,0.69469416,1.6901933
103517,夏温,5.198028,7.723971
103518,夏温,3.4133205,1.6452459
103519,夏温,2.1396375,3.0861955
103520,派蒙,4.4941783,2.2323763
103521,旅行者,15.013036,5.6411934
103522,旅行者,5.6661577,3.173492
103523,夏温,1.2931235,-0.9832629
103524,夏温,1.1211783,-1.531862
103525,旅行者,6.2319207,6.2998123
103526,派蒙,-0.1341385,2.3151596
103527,夏温,8.72583,5.242824
103528,派蒙,0.32882288,1.849967
103529,旅行者,6.1386657,2.4285161
103530,派蒙,4.705255,6.246231
103531,夏温,15.482633,3.9622138
103532,派蒙,2.8483098,4.6084805
103533,旅行者,7.300722,6.740301
103534,夏温,1.6568923,6.0569596
103535,派蒙,3.0536969,3.4885046
103536,旅行者,6.917331,3.7818758
103537,派蒙,2.0665634,0.3878155
103538,旅行者,0.5860292,4.7210455
103539,特拉佐莉,0.87181604,4.3717732
103541,特拉佐莉,3.9374044,4.5665636
103542,特拉佐莉,8.376764,4.2099395
103544,特拉佐莉,0.32477495,2.5755181
103545,特拉佐莉,8.407679,4.2590933
103546,特拉佐莉,7.937037,5.8940578
103547,旅行者,6.5806575,4.939723
103548,派蒙,5.016821,6.3304377
103549,特拉佐莉,10.050666,6.3786125
103550,特拉佐莉,6.98605,6.331926
103551,特拉佐莉,3.7390547,2.8385184
103552,派蒙,5.0679483,5.938116
103553,派蒙,1.9835902,1.0196035
103554,旅行者,6.998012,8.518572
103555,特拉佐莉,4.2792706,0.19844888
103556,特拉佐莉,1.0039061,3.360973
103557,夏温,4.7154117,2.5141246
103558,夏温,6.2177744,7.0371985
103559,旅行者,15.59557,4.606001
103560,派蒙,6.3708177,6.8687596
103561,特拉佐莉,-1.6649942,-0.67252505
103562,特拉佐莉,10.423362,8.209876
103563,旅行者,1.8654898,3.449093
103564,特拉佐莉,-0.35298795,-0.548127
103565,特拉佐莉,0.8739686,-0.6342444
103566,特拉佐莉,1.4363027,-0.6316041
103567,夏温,9.504058,9.813787
103568,夏温,6.678261,6.024765
103569,派蒙,-0.027029475,1.8815761
103570,旅行者,4.3133082,4.1599574
103571,夏温,9.37152,6.2157607
103572,夏温,10.219872,8.975973
103573,夏温,-1.6042318,0.4992591
103574,夏温,9.6725,9.191788
103575,旅行者,4.049047,6.53342
103576,派蒙,1.696691,0.60087097
103577,派蒙,6.7730713,7.591585
103578,派蒙,4.335737,2.5774481
103579,旅行者,3.1639297,4.4525843
103580,夏温,-0.30832422,-1.1781914
103581,特拉佐莉,1.1003491,5.024745
103582,夏温,0.89949816,2.5376477
103583,特拉佐莉,-0.49512765,0.5399678
103584,特拉佐莉,7.699178,8.883768
103585,旅行者,4.7178006,5.6045713
103586,派蒙,2.6774116,1.5084646
103587,派蒙,1.0376394,1.000482
103588,夏温,5.389209,8.166922
103589,派蒙,4.4534497,1.3107166
103590,夏温,5.242864,3.9254005
103592,派蒙,4.2609754,0.68620723
103593,旅行者,3.194912,7.6213775
103595,夏温,11.6418495,6.2010756
103596,夏温,2.3420055,0.71646917
103597,夏温,11.202136,7.5716352
103598,特拉佐莉,5.0609074,2.599681
103599,特拉佐莉,1.4725175,4.496601
103600,夏温,0.8804524,5.1127205
103602,特拉佐莉,2.8286023,3.982301
103603,特拉佐莉,0.52900255,3.6163528
103604,特拉佐莉,6.850882,7.219736
103605,派蒙,3.5747879,2.9748223
103606,派蒙,1.5347258,5.479304
103607,旅行者,3.498093,5.0439496
103608,特拉佐莉,3.9742224,5.560607
103609,特拉佐莉,1.7984018,5.310092
103610,旅行者,14.946911,5.4896417
103611,旅行者,5.01027,4.4111533
103612,旅行者,6.2316437,7.566208
103613,旅行者,5.7886157,2.7132764
103614,派蒙,6.868075,7.230989
103615,旅行者,6.337502,5.56182
103616,旅行者,15.423257,5.207635
103617,旅行者,3.995041,5.68512
103618,特拉佐莉,5.6193976,1.2178967
103619,特拉佐莉,6.0674634,1.3961388
103620,特拉佐莉,10.108181,5.3280377
103621,旅行者,4.1858864,3.2184937
103622,派蒙,4.5945086,5.0880575
103623,旅行者,3.441468,6.665908
103624,伊蜜,4.6418614,1.5668997
103625,夏温,1.1347317,-1.5321256
103626,延古,5.185263,2.7444124
103628,派蒙,4.8993764,4.1164336
103629,瓦雷莎,5.5604143,5.164744
103630,派蒙,15.7955675,4.82537
103631,瓦雷莎,2.418157,1.6411911
103632,瓦雷莎,15.9784,4.5832543
103633,派蒙,8.133358,3.1305912
103634,瓦雷莎,3.7453597,6.454966
103635,瓦雷莎,6.857372,5.132241
103636,派蒙,5.387755,3.6273625
103637,派蒙,3.9640198,6.341793
